L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
20569,22,6,4,290709,850185,2619,8097,2,132,155,27637,11756,15881,246,255,1144,138,447,963,30762.564677787024,10518.833447914029,916911,3271,418049,8044,30837.769571903205,10544.548721135294,730,3094,831,1643,4415,27438,63766,0,0,28688.0,5,78011,331.0,1,BruteForce
62730,3389,6,7,1716172,2517100,1850,3608,18,234,248,355490,209793,145697,244,255,852,279,101,1334,7080.649244704492,4827.62384314608,8774,43,6141,12,6997.183345185725,4770.716354484954,731,1249,2455,321,699,47235,37420,0,0,6846.0,1,53632,530.0,0,Benign
1060,443,6,2,3152992,2282985,2664,2373,2,54,180,46464,22127,24337,252,255,1396,291,33,855,49134.49121900827,67858.81542699724,7610,164,4528,132,44695.60232818663,61728.3409991541,540,2088,503,17,1886,30932,10214,0,0,,2,6473,,0,Benign
17367,80,6,1,10000000,5690290,48147,24214,2,2,18,3792,1802,1990,126,128,1160,446,591,1289,1500603.9029535863,2637130.801687764,896963,6012,168385,1846,1492334.6942791173,2622598.6624216293,5065,10000,3390,10000,5167,49043,39533,0,0,60069.0,28,51031,426.0,1,DDoS
47487,25,6,6,799296,978306,796,931,2,101,89,164996,99873,65123,252,255,559,499,351,1390,5929.271012630609,4844.3356202574605,3329,108,549,144,5444.045994027548,4447.896861352422,154,557,371,202,441,14447,37617,0,0,64786.0,1,44607,530.0,0,Benign
4937,39837,6,0,62,366,1,3,2,2,0,723,502,221,62,64,1017,170,638,1248,506.2240663900415,85.75380359612726,85400,1417,131723,2882,495.4902850360578,83.93551276567099,0,0,2,0,0,1410,9177,0,0,65511.0,1,37719,230.0,1,PortScan
3511,443,6,2,283855,2553165,253,4951,16,239,28,3968,1258,2710,18,32,1278,283,599,1080,643438.7600806452,71536.0383064516,7471,29,6580,195,585014.1820668109,65040.528383623685,3686,1119,1,80,316,41115,19320,0,0,55476.0,5,50335,230.0,0,Benign
60241,80,6,1,4941736,919291,5207,813,2,145,196,34846,23263,11583,52,64,662,503,665,1464,26381.53590082076,141816.44952074846,666,164,4956,54,24312.85965380353,130696.08406277062,704,409,128,899,3878,62221,46101,0,0,,1,54043,,0,Benign
65319,443,6,2,788314,953975,1126,2035,2,246,199,35640,11796,23844,250,255,1326,125,195,943,26766.975308641973,22118.799102132434,6740,176,2014,52,27314.017251947756,22570.845353339388,1692,332,598,502,35,34368,14120,0,0,57790.0,1,47202,230.0,0,Benign
55018,443,6,1,6402775,2403006,33175,12198,2,2,18,2026,1251,775,41,64,1115,167,655,1441,1186083.9091806517,3160303.5538005927,385615,1279,629510,8983,1293116.7149273704,3445490.92861986,10000,89,30,10000,3899,23023,14784,0,0,12026.0,2,76093,230.0,1,DDoS
64228,80,6,1,911549,1843944,1402,4212,16,220,29,12062,4818,7244,254,255,832,274,521,960,152872.16050406234,75571.96153208424,3991,157,1137,7,144288.83477216592,71328.81641076578,2132,163,1625,885,806,13079,54492,0,0,54069.0,1,27485,530.0,0,Benign
54403,8080,6,0,5045760,3057144,5256,3048,25,95,114,17130,6642,10488,40,64,895,99,165,1124,178467.2504378284,294556.9176882662,99521,2323,40025,4446,187219.74185919808,309002.743960856,2889,2078,1352,1792,190,50133,34761,0,0,30994.0,28,57188,425.0,1,Malware
2526,80,6,1,731283,118753,904,284,16,39,208,10627,3885,6742,22,32,893,165,119,951,11174.649477745364,68813.6821304225,758,13,649,138,11422.28053080285,70338.59837989019,464,107,34,450,131,5729,22326,0,0,56754.0,1,9882,226.0,0,Benign
59516,53,17,3,313,532,3,5,0,0,0,286,106,180,123,128,1212,334,425,952,1860.1398601398605,1094.4055944055945,2574,116,1559,19,1786.0422875745735,1050.8105940053413,1,5,0,0,0,0,0,0,0,37513.0,2,453,220.0,0,Benign
49293,22,6,4,6081645,2684016,19185,18639,2,10,119,23957,9782,14175,113,128,861,135,272,937,112034.72888925992,253856.70159034937,615604,9299,332524,8604,122238.06504920153,276976.1868469306,2192,10000,8033,4149,1758,59549,40011,0,0,27375.0,1,52633,430.0,1,BruteForce
47401,80,6,1,2540595,2886390,3077,7166,16,216,149,48540,27421,21119,49,64,1302,429,212,1008,59464.15327564895,52340.2348578492,4534,160,3799,49,61336.63902448144,53988.39326023248,768,465,847,959,7200,3068,48878,0,0,41897.0,15,14042,220.0,0,Benign
7302,53,17,3,201,2878,3,23,0,0,0,382,186,196,247,255,1179,335,570,1255,7534.031413612565,526.1780104712042,1324,199,3002,140,7901.041490276373,551.8100554362582,4,1,8,7,3,0,0,0,0,11871.0,1,40295,331.0,0,Benign
23106,21,6,5,5947502,411135,7985,391,25,119,184,17665,7954,9711,25,32,610,472,174,1147,23273.98811208605,336682.81913388055,1712,154,3939,124,22636.92264347564,327466.99428634543,2513,1888,1712,93,2168,52678,18755,0,0,44566.0,1,85292,530.0,0,Benign
5989,21,6,5,3031584,1809539,4340,2582,16,234,229,262191,113662,148529,25,32,1151,143,785,1262,6901.606081063042,11562.502145382568,3519,56,4861,184,6504.694901194604,10897.54295836848,793,2111,3232,631,152,15052,26168,0,0,59592.0,15,40781,226.0,0,Benign
1584,22,6,0,1567922,1446690,3509,2435,16,237,241,35020,18482,16538,252,255,1366,306,299,814,41310.39406053683,44772.18732153055,6135,151,75,108,43936.81467417807,47618.7008533733,233,1907,103,2163,1535,60826,10937,0,0,40404.0,15,24347,331.0,0,Benign
21884,80,6,1,3515768,1718811,4271,2055,2,175,226,55602,35035,20567,18,32,561,70,105,1070,30912.754936872778,63230.96291500306,6397,104,9902,133,29386.32338705123,60108.70037592633,1012,1049,2174,570,1519,28416,6561,0,0,37017.0,28,82214,200.0,0,Benign
14117,443,6,2,3197145,339347,3317,358,16,155,186,7876,4741,3135,255,255,845,386,37,931,43086.21127475876,405935.1193499238,6269,58,5351,141,46444.13553284355,437571.67647909984,217,1036,666,718,1035,52523,14120,0,0,28502.0,28,9006,426.0,0,Benign
14150,3389,6,7,1812920,984865,2424,2286,16,18,150,513342,338552,174790,23,32,790,351,564,1142,1918.5357909541788,3531.6027132009463,5523,93,9295,56,2052.704584384118,3778.577972739061,2086,345,10,404,1863,55428,45290,0,0,3430.0,5,69539,220.0,0,Benign
51966,53,6,3,836,1007,8,11,2,63,148,158,58,100,242,255,1102,389,528,886,6373.417721518988,5291.139240506329,877,167,2057,17,6277.796195518967,5211.755332128953,0,8,2,2,4,37430,39444,0,0,45995.0,5,19808,530.0,0,Benign
10680,443,6,2,908906,5512738,1334,5914,16,184,192,1080557,640688,439869,1,32,1131,68,476,1291,5101.755853693974,841.145816463176,156339,3526,48555,4827,4850.794992134947,799.7689484102831,560,239,5326,752,368,53535,49655,0,0,,5,71431,,1,DataExfiltration
2678,443,6,2,448192,1034918,471,1721,16,20,18,28170,12734,15436,62,64,867,386,551,920,36738.30315938942,15910.259140930066,4875,45,2873,4,34238.037224518426,14827.468823357369,717,373,192,264,644,31404,52191,0,0,2562.0,1,23209,331.0,0,Benign
14294,443,6,2,272157,2305885,315,3308,2,158,230,52952,25032,27920,18,32,925,401,509,923,43546.70267411996,5139.692551744977,9419,45,5506,70,45223.93079382475,5337.650981317353,773,87,146,2441,174,44631,50965,0,0,34069.0,1,19339,200.0,0,Benign
35897,443,6,2,3258610,756905,3988,1429,16,113,243,9219,3064,6155,22,32,1053,353,269,823,82102.72263803016,353466.7534439744,388,176,1915,50,88264.98476348844,379996.38263738656,934,551,979,2602,348,29411,35947,0,0,,1,63859,,0,Benign
12451,443,6,2,1491603,2806096,2680,5400,16,87,156,49066,33734,15332,246,255,1060,507,519,1276,57190.23356295602,30399.93070558024,4094,103,3475,4,60940.760825856,32393.55377368746,394,853,6078,666,87,34833,25123,0,0,28446.0,5,25349,425.0,0,Benign
37314,21,6,5,3363450,2800819,3683,3037,16,56,233,296200,188253,107947,246,255,993,487,382,1485,9455.837272113436,11355.334233625928,3557,136,16,66,8615.986022210318,10346.77292120744,2280,974,1007,1178,1278,33058,18484,0,0,56499.0,1,84089,226.0,0,Benign
13456,993,6,0,37144,1436645,55,1695,2,91,193,13781,5111,8670,247,255,580,166,714,1036,104248.24033089034,2695.305130251796,464,79,5794,63,101212.27792460874,2616.811286874396,662,114,335,572,65,32502,31249,0,0,6481.0,1,9158,230.0,0,Benign
51934,443,6,2,3769421,1812599,4037,1913,18,111,208,40540,14894,25646,113,128,557,443,598,828,44711.37148495313,92980.2910705476,5361,63,9373,29,47630.6146651216,99051.05274890768,3322,1378,763,373,113,35625,8511,0,0,29662.0,1,61380,530.0,0,Benign
20752,443,6,2,1442601,698179,1864,653,2,18,39,3465,2314,1151,22,32,980,207,443,1273,201494.6608946609,416335.0649350649,9468,98,5588,99,182353.03136329504,376783.9843331306,5,952,410,904,244,55656,35608,0,0,50735.0,5,56818,530.0,0,Benign
43375,80,6,1,2197271,2401596,2987,2356,2,249,171,38293,19307,18986,20,32,866,394,114,802,62716.31890946126,57380.48729532813,9325,161,5102,180,60905.95100273167,55724.14338869785,255,3699,141,1099,146,33542,59199,0,0,2710.0,1,45232,426.0,0,Benign
45990,22,6,4,4533048,2606457,19539,7301,2,243,234,20486,7788,12698,228,255,704,142,751,872,127231.133456995,221275.40759543105,385444,6533,441876,2507,129829.8530815632,225794.999054914,7499,3881,3417,3682,8359,31983,64901,0,0,40659.0,5,85220,220.0,1,BruteForce
11542,443,6,2,566581,1252199,697,2402,2,75,38,13522,8697,4825,21,32,690,220,639,1302,92604.57032983286,41900.680372725925,3469,129,6640,137,97628.19135284126,44173.71223334642,119,678,659,1013,627,63666,36796,0,0,16944.0,1,75803,230.0,0,Benign
63345,8080,17,0,6415902,3820185,26622,11073,2,2,18,994,409,585,100,128,959,358,439,1336,3843244.4668008047,6454629.778672032,197482,3259,527834,5564,3943894.0325459177,6623668.123716369,1404,7710,7458,515,10000,0,0,0,0,35422.0,15,27375,530.0,1,DDoS
19567,25,6,6,369083,393840,412,333,16,89,232,207386,64316,143070,50,64,707,423,251,1205,1899.067439460716,1779.6910109650605,6947,186,6460,158,1800.0921752914303,1686.937386586144,33,27,192,15,475,37571,18263,0,0,37923.0,15,53396,426.0,0,Benign
63005,22,6,4,22670,2878876,33,3143,16,138,44,82722,44289,38433,61,64,1075,436,230,1137,34801.818137859336,274.05043398370447,5231,82,7792,104,36927.51848016495,290.78947615157426,475,215,673,750,1061,40942,55354,0,0,,1,43279,,0,Benign
28662,21,6,5,2305445,4609973,5204,4791,18,25,236,177128,100540,76588,253,255,1232,324,623,888,26026.2239736236,13015.700510365386,8552,106,574,86,28029.602397054336,14017.588974659271,739,2633,370,2718,3532,42312,24548,0,0,6019.0,1,84389,220.0,0,Benign
62263,443,6,2,2826489,1836028,2830,1630,16,130,43,47715,19562,28153,247,255,1014,328,495,920,38479.05270879178,59236.90663313423,5740,25,4925,14,39101.6287006631,60195.33656595029,2613,428,268,12,1137,41010,2331,0,0,31578.0,1,79307,200.0,0,Benign
49045,443,6,2,4027279,2799267,3977,2983,16,33,221,18258,6252,12006,245,255,1471,118,350,904,153317.28557344727,220576.13101106364,5077,63,5979,152,149080.4472137859,214480.63167060816,3560,126,46,490,2737,7697,6420,0,0,45018.0,5,60961,230.0,0,Benign
44845,80,6,1,4262279,2503651,3958,4725,25,50,250,16682,9228,7454,49,64,573,433,449,1364,150080.98549334615,255501.67845582063,3481,144,5057,93,140352.20348518156,238939.1530683055,5253,1790,156,830,651,11093,32892,0,0,26947.0,1,35541,430.0,0,Benign
48450,59931,6,0,474,441,3,7,2,2,0,221,119,102,236,255,1248,470,308,1499,1995.475113122172,2144.7963800904977,107711,3594,54548,1498,2084.6535971167677,2240.648083975845,1,0,0,0,8,52853,33598,0,0,32757.0,1,59565,331.0,1,PortScan
49380,80,6,1,3692752,28380,4044,34,2,54,41,24856,11915,12941,50,64,802,189,529,1038,1141.7766334084324,148565.81911812036,4870,155,6211,60,1211.160443691659,157593.9094701643,617,662,1518,294,985,22268,17462,0,0,,1,5842,,0,Benign
9729,1337,6,0,8092560,9859304,9634,12142,2,248,75,114466,55225,59241,244,255,1257,226,474,1346,86133.03513707127,70698.37331609387,146299,2722,18863,2953,90745.61278008712,74484.39729210317,6882,663,37,8324,5868,17637,51938,0,0,47812.0,5,85841,425.0,1,Malware
16392,22,6,4,1591896,1709376,13964,14736,16,160,184,57236,26327,30909,30,32,1465,371,325,1441,29865.399398979665,27812.845062548047,807670,3390,506866,7952,30554.321758938357,28454.419970075003,9221,5276,7653,6168,380,58933,36397,0,0,2072.0,28,14237,200.0,1,BruteForce
46849,443,6,2,1714213,1243392,2952,1895,25,232,224,52259,30435,21824,251,255,918,180,124,956,23792.87778181749,32802.254157178664,8916,116,1189,183,24147.27031955164,33290.84045601835,695,2153,22,18,1956,22194,28899,0,0,34607.0,5,85409,425.0,0,Benign
13491,80,6,1,4494394,2561065,4321,3861,16,80,119,48929,31953,16976,251,255,1086,226,727,911,52342.47583232848,91855.42316417668,2959,157,7512,55,54460.01390740346,95571.47504860308,1514,1859,2915,1007,885,28157,59251,0,0,17520.0,1,79945,426.0,0,Benign
39955,22,6,0,1456343,1475680,2023,1360,18,59,181,55210,24260,30950,113,128,1243,107,666,1191,26728.491215359536,26378.24669443941,2415,185,6764,176,26892.57761632076,26540.18294175256,632,327,707,569,1145,56678,37159,0,0,21540.0,1,63875,331.0,0,Benign
53928,21,6,5,2164852,1110439,2677,2147,25,179,12,244123,150667,93456,249,255,669,376,100,874,4548.686522777452,8867.873981558478,5596,98,637,35,4348.630991682185,8477.856505044547,857,481,1554,1001,928,11949,3,0,0,,1,16369,,0,Benign
12069,443,6,2,588405,7440056,808,9441,25,43,10,2670263,1760528,909735,97,128,912,430,296,1131,2786.263375555142,220.35469914386712,109816,4053,32024,30,2963.968309005599,234.4086889749808,3946,2003,2340,1129,828,22102,38983,0,0,7419.0,1,70481,220.0,1,DataExfiltration
60055,22,6,4,2500597,1528212,2266,1548,16,243,236,100279,43547,56732,127,128,1260,70,506,1376,15239.601511782128,24936.3974511114,1863,158,9356,34,15834.539685345244,25909.88844057975,126,1748,1600,46,291,43544,2776,0,0,341.0,1,50159,226.0,0,Benign
63874,53,17,3,334,508,2,4,0,0,0,12,7,5,121,128,944,504,295,1479,42333.333333333336,27833.33333333333,9266,70,3289,47,38899.143096437874,25575.42085474458,0,0,1,1,2,0,0,0,0,30301.0,1,42903,426.0,0,Benign
61271,53,17,3,3846,3299,64,42,0,0,0,99,62,37,254,255,624,375,725,871,33323.232323232325,38848.48484848485,1663,107,3483,103,32613.424543177454,38020.98538740846,2,22,12,22,46,0,0,0,0,10245.0,5,41753,331.0,0,Benign
16622,53,17,3,1223,3031,7,19,0,0,0,145,51,94,122,128,703,67,393,906,20903.44827586207,8434.48275862069,4546,161,3180,197,19950.14389676292,8049.827115058084,9,5,7,1,2,0,0,0,0,34110.0,1,22624,331.0,0,Benign
27670,3389,6,7,2751654,1642074,3020,2314,2,132,134,501445,166969,334476,113,128,1397,395,549,1333,3274.684162769596,5487.449271605062,8850,6,2932,62,3305.551060442955,5539.173507206192,139,3647,882,481,182,61883,21699,0,0,38027.0,5,69673,226.0,0,Benign
14100,25,6,6,53203,231675,74,326,16,185,124,224804,81579,143225,121,128,545,503,51,1140,1030.564402768634,236.66393836408605,8532,32,1673,39,1056.2924538595253,242.57225605994748,116,70,9,2,200,4435,17389,0,0,18073.0,5,17173,220.0,0,Benign
16100,53,6,3,2476,1190,19,8,2,61,249,443,146,297,19,32,1325,267,453,1376,2686.230248306997,5589.164785553047,7669,63,4402,162,2699.432566698792,5616.634483316142,0,8,14,1,2,61568,45180,0,0,5685.0,15,35209,220.0,0,Benign
8399,80,6,1,4978551,2827848,4836,3770,25,167,218,33961,18617,15344,115,128,655,107,700,868,83267.51273519626,146596.1249668738,2814,45,3107,48,83660.64533778948,147288.25223530302,626,1219,2882,2203,1675,31924,38554,0,0,18526.0,2,73341,430.0,0,Benign
10660,443,6,2,383468,736458,489,762,2,150,55,56361,27677,28684,27,32,898,447,650,1246,13066.801511683612,6803.782757580597,7248,93,5840,198,12998.624781049006,6768.283659814001,45,178,182,488,355,59093,2312,0,0,53932.0,1,30692,220.0,0,Benign
8161,443,6,2,4269284,1856571,4256,1952,18,43,71,29331,12032,17299,240,255,583,203,760,974,63297.22818860591,145555.35099382905,1008,64,1827,25,68567.45484700869,157674.51818382202,1396,13,258,1993,2547,13454,16575,0,0,43982.0,1,16670,530.0,0,Benign
9261,80,6,0,1971060,2112156,25270,17172,2,2,18,3154,1732,1422,12,32,1401,253,575,939,669675.3329105898,624939.7590361446,655064,4425,677509,6775,614939.1888932756,573860.0925594415,8860,10000,4253,9231,8457,56229,27812,0,0,23682.0,1,79340,530.0,1,DDoS
21592,25,6,6,720938,476827,624,406,18,196,238,278326,156253,122073,29,32,1143,99,372,1336,1713.1960363027526,2590.2646536794978,3297,181,4589,83,1628.6084508966642,2462.37255728501,242,393,111,170,112,57782,7555,0,0,58886.0,1,61110,426.0,0,Benign
26008,443,6,2,2343225,2675493,3612,2749,16,24,220,42763,25769,16994,120,128,1394,272,303,937,62565.60578069827,54795.61770689615,1187,145,8522,169,67587.84737441188,59194.14988710727,44,1568,1706,2259,781,57929,34062,0,0,10386.0,1,3085,220.0,0,Benign
29195,3389,1,7,2474295,975186,3353,1094,0,0,0,424024,186069,237955,58,64,867,301,334,1027,2299.8368016904706,5835.271116729242,3062,64,7105,114,2163.7582677737623,5490.00525352218,1946,412,623,675,788,0,0,8,8,16276.0,1,34648,430.0,0,Benign
44482,443,6,2,711526,1899802,1024,2342,16,1,232,51145,18430,32715,117,128,615,289,230,980,37145.410108515,13911.936650698992,8081,176,6197,19,39008.96242488593,14609.886187260245,119,625,752,577,1290,64355,46391,0,0,,1,74606,,0,Benign
61813,80,6,1,1093405,133978,2688,137,16,92,80,2721,1702,1019,53,64,625,181,444,1052,49238.51525174568,401839.3972804116,7108,131,5743,3,46822.294480277065,382120.4294451876,197,835,497,867,426,65087,54261,0,0,4244.0,1,50855,430.0,0,Benign
63097,21,6,5,1381326,1839270,3353,3768,16,131,219,112223,54324,57899,115,128,774,268,114,1269,16389.421063418373,12308.760236315196,571,26,4690,172,15300.717073167414,11491.123278153862,432,125,489,3080,2993,17789,45821,0,0,40384.0,1,83119,425.0,0,Benign
10549,4444,6,1,10000000,2615652,17474,3726,25,236,126,39955,20439,19516,239,255,1470,361,228,1180,65464.9480665749,250281.56676260795,27979,3971,166250,2012,68448.77781129819,261689.16129247387,10000,3062,985,2569,1529,37758,15238,0,0,12843.0,1,17418,426.0,1,Malware
49494,443,6,2,2597482,857520,2748,970,2,166,197,25750,7891,17859,120,128,741,468,445,1154,33301.74757281553,100873.08737864078,1254,68,4343,97,34516.3864371578,104552.30487401054,103,754,1034,1244,581,17816,51064,0,0,59294.0,15,63004,331.0,0,Benign
9904,80,6,1,4440517,2527451,6273,2585,2,197,50,39741,13739,26002,25,32,1138,222,105,1133,63598.07251956418,111736.41830854784,8950,128,880,54,68563.54177575724,120460.3265643766,523,1451,3925,698,2258,53464,41073,0,0,3766.0,1,81770,230.0,0,Benign
18356,53,17,3,493,2132,6,17,0,0,0,78,31,47,119,128,760,364,273,848,27333.33333333333,6320.51282051282,3692,8,8786,66,25211.371334017032,5829.833990464539,6,8,3,2,0,0,0,0,0,8762.0,1,57020,430.0,0,Benign
35472,25,6,6,523065,621845,937,618,16,208,127,203046,93621,109425,27,32,966,112,669,1104,3062.581877998089,2576.091132058745,3376,83,8875,63,3041.662595901028,2558.49487529042,6,434,416,299,397,46756,63636,0,0,30175.0,15,14227,226.0,0,Benign
39249,80,6,1,2783364,420259,6118,479,18,158,107,36957,24917,12040,18,32,585,362,262,1244,11371.566956192331,75313.58064777985,3457,42,1648,128,10571.894951269916,70017.37456936421,264,403,2104,777,3046,64497,29073,0,0,56659.0,1,68231,426.0,0,Benign
5283,995,6,0,641533,1436391,664,1591,25,89,62,44464,27076,17388,51,64,1130,458,477,969,32304.583483267364,14428.1441165887,5647,168,1943,147,29398.871267964216,13130.370547539553,319,12,786,159,975,13929,61568,0,0,33170.0,1,49479,425.0,0,Benign
27941,443,6,2,1375034,2367416,2430,5344,2,242,213,2864,1844,1020,62,64,729,221,371,1342,826611.7318435755,480109.6368715084,7533,179,3820,91,807295.7183615768,468890.5797720351,431,2566,4427,101,247,48037,7822,0,0,60396.0,2,76709,226.0,0,Benign
5737,443,6,2,1396152,1475315,2922,1813,25,216,46,50278,21291,28987,116,128,788,254,784,907,29343.15207446597,27768.64632642508,895,19,4291,3,32203.97032236744,30475.95772666444,1358,462,981,222,1710,32930,52317,0,0,57658.0,5,63580,220.0,0,Benign
10380,80,6,1,3430398,2597846,3695,3242,16,239,96,29142,12724,16418,249,255,931,386,565,1237,89144.3964038158,117713.19744698374,1846,70,9800,184,95169.24693652413,125668.87889141946,572,2438,1555,1162,1208,34266,5298,0,0,60425.0,2,11549,220.0,0,Benign
7534,80,6,1,3421626,2079328,5297,1999,2,21,54,33434,18966,14468,242,255,1509,249,311,1217,62192.02009930012,102339.71406352815,2234,130,9805,172,57248.6991583939,94205.2612702463,4005,1407,1160,221,501,48246,22156,0,0,40056.0,1,81667,530.0,0,Benign
26834,80,6,1,4183963,1484051,4863,2092,2,102,30,13602,4276,9326,22,32,758,146,526,1118,109105.352154095,307599.1030730775,4680,57,9561,122,109821.73253757182,309618.78367596306,452,701,3188,893,1719,56814,48518,0,0,59872.0,1,83913,200.0,0,Benign
34540,22,6,4,2832337,2817502,2428,2957,16,176,140,23815,10482,13333,240,255,1473,450,401,1160,118307.87318916648,118930.79991601931,9930,103,564,190,122097.68426675172,122740.56549490962,341,20,731,1425,2865,34611,48325,0,0,35454.0,2,11593,226.0,0,Benign
33117,443,6,2,2179268,1416416,2368,1629,16,26,234,44384,28706,15678,242,255,1067,220,50,1166,31912.761355443403,49100.30641672675,5662,185,631,56,34141.12966241052,52528.82723517812,1737,1183,74,684,317,34015,62727,0,0,61444.0,1,6507,230.0,0,Benign
12165,53,17,3,3387,1121,37,7,0,0,0,415,272,143,27,32,537,350,677,978,2701.2048192771085,8161.445783132531,7758,106,8652,27,2686.4110222920795,8116.747665034142,8,21,7,0,6,0,0,0,0,212.0,28,81406,430.0,0,Benign
48534,53,17,3,2338,341,16,2,0,0,0,333,147,186,59,64,1190,273,791,1058,1024.024024024024,7021.021021021021,8730,163,5561,83,1117.743083878555,7663.58747832276,1,0,1,10,3,0,0,0,0,,1,58336,,0,Benign
26991,8080,17,1,2735872,6662982,10687,22359,2,2,18,3092,1661,1431,41,64,1507,159,472,1153,2154910.090556274,884822.76843467,449715,6728,757105,9039,1990410.02807434,817277.7690721363,10000,5344,4528,8456,4234,0,0,0,0,32017.0,28,73557,426.0,1,DDoS
